Brand,Brand_Code,File_Name,GL,ACC Name,Period,Amount,ACT_FC
YZ,3520,3520_Yankz Performance2023.xlsx,,DISCOUNT,JAN,-0.71636,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,NET SALES,JAN,0.71636,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-0.39564,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,GROSS PROFIT,JAN,0.32072,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,TOTAL OPEX,JAN,0,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,EBITDA,JAN,0.32072,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,TOTAL EXPENSE,JAN,0,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,รวมคชจกองหน้า,JAN,0,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
YZ,3520,3520_Yankz Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,0.32072,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,TOTAL:SALES,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,DISCOUNT,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,NET SALES,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,COST OF GOODS SOLD,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,GROSS PROFIT,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,TOTAL OPEX,JAN,-3.0876,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,EBITDA,JAN,-3.0876,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,TOTAL EXPENSE,JAN,-3.0876,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-3.0876,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
FS,3540,3540_Flossy Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-3.0876,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,TOTAL:SALES,JAN,73.18692,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,DISCOUNT,JAN,-51.23091,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,NET SALES,JAN,21.95601,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,COST OF GOODS SOLD,JAN,-19.04349,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,GROSS PROFIT,JAN,2.91252,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,TOTAL OPEX,JAN,-2.45328,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,EBITDA,JAN,0.45924,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,TOTAL NOPEX,JAN,-0.323,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,TOTAL EXPENSE,JAN,-2.77628,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,รวมคชจกองหน้า,JAN,-2.77628,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
OD,3560,3560_OutdoorPerformance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,0.13624,Actual
FX,3570,3570_Fox Performance2023.xlsx,,TOTAL:SALES,JAN,385.20561,Actual
FX,3570,3570_Fox Performance2023.xlsx,,DISCOUNT,JAN,-288.90421,Actual
FX,3570,3570_Fox Performance2023.xlsx,,NET SALES,JAN,96.3014,Actual
FX,3570,3570_Fox Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-116.48205,Actual
FX,3570,3570_Fox Performance2023.xlsx,,GROSS PROFIT,JAN,-20.18065,Actual
FX,3570,3570_Fox Performance2023.xlsx,,TOTAL OPEX,JAN,-13.95003,Actual
FX,3570,3570_Fox Performance2023.xlsx,,EBITDA,JAN,-34.13068,Actual
FX,3570,3570_Fox Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
FX,3570,3570_Fox Performance2023.xlsx,,TOTAL EXPENSE,JAN,-13.95003,Actual
FX,3570,3570_Fox Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-13.95003,Actual
FX,3570,3570_Fox Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
FX,3570,3570_Fox Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
FX,3570,3570_Fox Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-34.13068,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,TOTAL:SALES,JAN,149.58878,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,DISCOUNT,JAN,-133.02336,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,NET SALES,JAN,16.56542,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-41.16569,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,GROSS PROFIT,JAN,-24.60027,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,TOTAL OPEX,JAN,-33.22839,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,EBITDA,JAN,-57.82866,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,TOTAL EXPENSE,JAN,-33.22839,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-3.22839,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,รวมคชจกองหลัง,JAN,-30,Actual
FE,3580,3580_Freewater Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
FE,3580,3580_Freewater Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-57.82866,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,TOTAL:SALES,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,DISCOUNT,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,NET SALES,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,COST OF GOODS SOLD,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,GROSS PROFIT,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,TOTAL OPEX,JAN,-0.26784,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,EBITDA,JAN,-0.26784,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,TOTAL EXPENSE,JAN,-0.26784,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-0.26784,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
HG,3590,3590_Hypergrand Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-0.26784,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,TOTAL:SALES,JAN,136.73832,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,DISCOUNT,JAN,-92.13529,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,NET SALES,JAN,44.60303,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-33.06484,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,GROSS PROFIT,JAN,11.53819,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,TOTAL OPEX,JAN,-7.98146,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,EBITDA,JAN,3.55673,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,TOTAL NOPEX,JAN,-0.561,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,TOTAL EXPENSE,JAN,-8.54246,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-8.54246,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
PA,3600,3600_Parkland Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0.31215,Actual
PA,3600,3600_Parkland Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,3.30788,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,TOTAL:SALES,JAN,147.17759,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,DISCOUNT,JAN,-86.59837,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,NET SALES,JAN,60.57922,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-43.42519,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,GROSS PROFIT,JAN,17.15403,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,TOTAL OPEX,JAN,-55.46119,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,EBITDA,JAN,-38.30716,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,TOTAL NOPEX,JAN,-1.333,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,TOTAL EXPENSE,JAN,-56.79419,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-26.79419,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,รวมคชจกองหลัง,JAN,-30,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0.04206,Actual
MN,3610,3610_Mitchell&Ness Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-39.5981,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,TOTAL:SALES,JAN,3.63551,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,DISCOUNT,JAN,-1.70141,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,NET SALES,JAN,1.9341,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,COST OF GOODS SOLD,JAN,-0.9408,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,GROSS PROFIT,JAN,0.9933,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,TOTAL OPEX,JAN,-1.27544,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,EBITDA,JAN,-0.28214,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,TOTAL EXPENSE,JAN,-1.27544,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,รวมคชจกองหน้า,JAN,-1.27544,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
GR,3630,3630_Granite GearPerformance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-0.28214,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,TOTAL:SALES,JAN,12.49254,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,DISCOUNT,JAN,-1.83179,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,NET SALES,JAN,10.66075,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-5.36584,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,GROSS PROFIT,JAN,5.29491,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,TOTAL OPEX,JAN,-3.67598,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,EBITDA,JAN,1.61893,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,TOTAL EXPENSE,JAN,-3.67598,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-3.67598,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
CO,3640,3640_Coghlan Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,1.61893,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,TOTAL:SALES,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,DISCOUNT,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,NET SALES,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,COST OF GOODS SOLD,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,GROSS PROFIT,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,TOTAL OPEX,JAN,-0.02976,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,EBITDA,JAN,-0.02976,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,TOTAL EXPENSE,JAN,-0.02976,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-0.02976,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
MK,3650,3650_MRKT Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-0.02976,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,TOTAL:SALES,JAN,20.76636,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,DISCOUNT,JAN,-12.63032,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,NET SALES,JAN,8.13604,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-5.99631,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,GROSS PROFIT,JAN,2.13973,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,TOTAL OPEX,JAN,-39.85384,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,EBITDA,JAN,-37.71411,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,TOTAL EXPENSE,JAN,-39.85384,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-9.85384,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,รวมคชจกองหลัง,JAN,-30,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
SA,3660,3660_Staple pigeon Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-37.71411,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL:SALES,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,DISCOUNT,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,NET SALES,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,COST OF GOODS SOLD,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,GROSS PROFIT,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL OPEX,JAN,-0.01116,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,EBITDA,JAN,-0.01116,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,TOTAL EXPENSE,JAN,-0.01116,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-0.01116,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
UC,3670,3670_Ucon Acrobatics Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-0.01116,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL:SALES,JAN,1623.39231,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,DISCOUNT,JAN,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,NET SALES,JAN,1623.39231,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,COST OF GOODS SOLD,JAN,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,GROSS PROFIT,JAN,1623.39231,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL OPEX,JAN,-637.03298,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,EBITDA,JAN,986.35933,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,TOTAL EXPENSE,JAN,-637.03298,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-637.03298,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
XX,3680,3680_CTM TrailMaster Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,986.35933,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL:SALES,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,DISCOUNT,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,NET SALES,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,COST OF GOODS SOLD,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,GROSS PROFIT,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL OPEX,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,EBITDA,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,TOTAL EXPENSE,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,รวมคชจกองหน้า,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
CP,3690,3690_Crep protect Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,0,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL:SALES,JAN,1404.95337,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,DISCOUNT,JAN,-244.58117,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,NET SALES,JAN,1160.3722,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-423.58835,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,GROSS PROFIT,JAN,736.78385,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL OPEX,JAN,-938.31637,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,EBITDA,JAN,-201.53252,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL NOPEX,JAN,-13.934,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,TOTAL EXPENSE,JAN,-952.25037,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-702.25037,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,รวมคชจกองหลัง,JAN,-250,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,Other Income,OTHER INCOME,JAN,3.34953,Actual
SS,3700,3700_Sea to summit Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-212.11699,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL:SALES,JAN,3.08411,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,DISCOUNT,JAN,-0.44859,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,NET SALES,JAN,2.63552,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-1.24066,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,GROSS PROFIT,JAN,1.39486,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL OPEX,JAN,-0.74202,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,EBITDA,JAN,0.65284,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL NOPEX,JAN,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,TOTAL EXPENSE,JAN,-0.74202,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-0.74202,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
GA,3710,3710_Gear Aids Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,0.65284,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL:SALES,JAN,6042.17826,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,DISCOUNT,JAN,-1469.38917,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,NET SALES,JAN,4572.78909,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-1806.16182,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,GROSS PROFIT,JAN,2766.62727,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL OPEX,JAN,-2154.3707,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,EBITDA,JAN,612.25657,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL NOPEX,JAN,-33.906,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,TOTAL EXPENSE,JAN,-2188.2767,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-1788.2767,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,รวมคชจกองหลัง,JAN,-400,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,Other Income,OTHER INCOME,JAN,55.58372,Actual
HF,3720,3720_Hydroflask Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,633.93429,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL:SALES,JAN,4743.14955,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,DISCOUNT,JAN,-1768.52779,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,NET SALES,JAN,2974.62176,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-1465.31946,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,GROSS PROFIT,JAN,1509.3023,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL OPEX,JAN,-1419.35801,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,EBITDA,JAN,89.94429,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL NOPEX,JAN,-17.664,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,TOTAL EXPENSE,JAN,-1437.02201,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-1097.02201,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,รวมคชจกองหลัง,JAN,-340,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,Other Income,OTHER INCOME,JAN,1.57477,Actual
PS,3730,3730_PacSafe Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,73.85506,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL:SALES,JAN,173.55142,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,DISCOUNT,JAN,-32.28037,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,NET SALES,JAN,141.27105,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-53.69691,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,GROSS PROFIT,JAN,87.57414,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL OPEX,JAN,-141.69655,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,EBITDA,JAN,-54.12241,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL NOPEX,JAN,-7.019,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,TOTAL EXPENSE,JAN,-148.71555,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-78.71555,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,รวมคชจกองหลัง,JAN,-70,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0.08411,Actual
CC,3740,3740_Cote&ciel Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-61.0573,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL:SALES,JAN,2.757,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,DISCOUNT,JAN,-0.69972,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,NET SALES,JAN,2.05728,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,COST OF GOODS SOLD,JAN,-0.78078,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,GROSS PROFIT,JAN,1.2765,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL OPEX,JAN,-4.26621,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,EBITDA,JAN,-2.98971,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL NOPEX,JAN,-0.206,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL EXPENSE,JAN,-4.47221,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหน้า,JAN,-4.47221,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหลัง,JAN,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,Other Income,OTHER INCOME,JAN,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,NET PROFIT BEFORE TAX,JAN,-3.19571,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL:SALES,JAN,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,DISCOUNT,JAN,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,NET SALES,JAN,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,COST OF GOODS SOLD,JAN,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,GROSS PROFIT,JAN,0,Actual
